,종로구,중구,용산구,성동구,광진구,동대문구,중랑구,성북구,강북구,도봉구,노원구,은평구,서대문구,마포구,양천구,강서구,구로구,금천구,영등포구,동작구,관악구,서초구,강남구,송파구,강동구
서대문구,0.0,0.06131393394849658,0.07412493166611013,0.0890870806374748,0.0890870806374748,0.058321184351980436,0.0,0.058321184351980436,0.0,0.05976143046671968,0.0,0.0,0.07142857142857144,0.05572782125753529,0.05976143046671968,0.0,0.0,0.07412493166611013,0.0,0.08451542547285167,0.05572782125753529,0.0,0.0,0.0,0.058321184351980436
마포구,0.049147318718299055,0.047836487323493986,0.05783149319662403,0.06950480468569159,0.06950480468569159,0.04550157551932901,0.049147318718299055,0.04550157551932901,0.0,0.04662524041201569,0.049147318718299055,0.0,0.05572782125753529,0.04347826086956522,0.04662524041201569,0.049147318718299055,0.05057217374241736,0.05783149319662403,0.049147318718299055,0.0659380473395787,0.04347826086956522,0.05057217374241736,0.049147318718299055,0.049147318718299055,0.04550157551932901
양천구,0.052704627669472995,0.0512989176042577,0.06201736729460423,0.0,0.0,0.04879500364742666,0.052704627669472995,0.04879500364742666,0.0,0.049999999999999996,0.052704627669472995,0.0,0.05976143046671968,0.04662524041201569,0.049999999999999996,0.052704627669472995,0.05423261445466404,0.06201736729460423,0.052704627669472995,0.0,0.04662524041201569,0.05423261445466404,0.052704627669472995,0.052704627669472995,0.04879500364742666
강서구,0.055555555555555566,0.05407380704358751,0.0,0.0,0.0,0.051434449987363975,0.055555555555555566,0.051434449987363975,0.0,0.052704627669472995,0.055555555555555566,0.06537204504606135,0.0,0.049147318718299055,0.052704627669472995,0.055555555555555566,0.05716619504750295,0.0,0.055555555555555566,0.0,0.049147318718299055,0.05716619504750295,0.055555555555555566,0.055555555555555566,0.051434449987363975
구로구,0.05716619504750295,0.05564148840746572,0.0,0.0,0.0,0.05292561240249632,0.05716619504750295,0.05292561240249632,0.0,0.05423261445466404,0.05716619504750295,0.06726727939963124,0.0,0.05057217374241736,0.05423261445466404,0.05716619504750295,0.058823529411764705,0.0,0.05716619504750295,0.0,0.05057217374241736,0.058823529411764705,0.05716619504750295,0.05716619504750295,0.0
금천구,0.0,0.0,0.07692307692307693,0.09245003270420485,0.09245003270420485,0.060522753266880246,0.0,0.060522753266880246,0.0,0.06201736729460423,0.0,0.0,0.07412493166611013,0.05783149319662403,0.06201736729460423,0.0,0.0,0.07692307692307693,0.0,0.08770580193070293,0.05783149319662403,0.0,0.0,0.0,0.060522753266880246
영등포구,0.055555555555555566,0.05407380704358751,0.0,0.0,0.0,0.051434449987363975,0.055555555555555566,0.051434449987363975,0.0,0.052704627669472995,0.055555555555555566,0.06537204504606135,0.0,0.049147318718299055,0.052704627669472995,0.055555555555555566,0.05716619504750295,0.0,0.055555555555555566,0.0,0.049147318718299055,0.05716619504750295,0.055555555555555566,0.055555555555555566,0.051434449987363975
동작구,0.0,0.0,0.08770580193070293,0.10540925533894598,0.10540925533894598,0.0,0.0,0.06900655593423542,0.0,0.0,0.0,0.0,0.08451542547285167,0.0659380473395787,0.0,0.0,0.0,0.08770580193070293,0.0,0.1,0.0659380473395787,0.0,0.0,0.0,0.06900655593423542
관악구,0.049147318718299055,0.047836487323493986,0.05783149319662403,0.06950480468569159,0.06950480468569159,0.04550157551932901,0.049147318718299055,0.04550157551932901,0.0,0.04662524041201569,0.049147318718299055,0.0,0.05572782125753529,0.04347826086956522,0.04662524041201569,0.049147318718299055,0.05057217374241736,0.05783149319662403,0.049147318718299055,0.0659380473395787,0.04347826086956522,0.05057217374241736,0.049147318718299055,0.049147318718299055,0.04550157551932901
서초구,0.05716619504750295,0.05564148840746572,0.0,0.0,0.0,0.05292561240249632,0.05716619504750295,0.05292561240249632,0.0,0.05423261445466404,0.05716619504750295,0.06726727939963124,0.0,0.05057217374241736,0.05423261445466404,0.05716619504750295,0.058823529411764705,0.0,0.05716619504750295,0.0,0.05057217374241736,0.058823529411764705,0.05716619504750295,0.05716619504750295,0.0
강남구,0.055555555555555566,0.05407380704358751,0.0,0.0,0.0,0.051434449987363975,0.055555555555555566,0.051434449987363975,0.0,0.052704627669472995,0.055555555555555566,0.06537204504606135,0.0,0.049147318718299055,0.052704627669472995,0.055555555555555566,0.05716619504750295,0.0,0.055555555555555566,0.0,0.049147318718299055,0.05716619504750295,0.055555555555555566,0.055555555555555566,0.051434449987363975
송파구,0.055555555555555566,0.05407380704358751,0.0,0.0,0.0,0.051434449987363975,0.055555555555555566,0.051434449987363975,0.0,0.052704627669472995,0.055555555555555566,0.06537204504606135,0.0,0.049147318718299055,0.052704627669472995,0.055555555555555566,0.05716619504750295,0.0,0.055555555555555566,0.0,0.049147318718299055,0.05716619504750295,0.055555555555555566,0.055555555555555566,0.051434449987363975
강동구,0.051434449987363975,0.05006261743217588,0.060522753266880246,0.07273929674533079,0.07273929674533079,0.04761904761904762,0.051434449987363975,0.04761904761904762,0.0,0.04879500364742666,0.051434449987363975,0.0,0.058321184351980436,0.04550157551932901,0.04879500364742666,0.051434449987363975,0.0,0.060522753266880246,0.051434449987363975,0.06900655593423542,0.04550157551932901,0.0,0.051434449987363975,0.051434449987363975,0.04761904761904762
