,종로구,중구,용산구,성동구,광진구,동대문구,중랑구,성북구,강북구,도봉구,노원구,은평구,서대문구,마포구,양천구,강서구,구로구,금천구,영등포구,동작구,관악구,서초구,강남구,송파구,강동구
종로구,0.12499999999999997,0.13363062095621217,0.09128709291752767,0.0,0.0,0.08838834764831843,0.10206207261596575,0.09805806756909201,0.0,0.0,0.0,0.0,0.0944911182523068,0.0,0.0,0.0,0.0,0.11180339887498948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
중구,0.13363062095621217,0.14285714285714282,0.0975900072948533,0.0,0.0,0.0944911182523068,0.1091089451179962,0.0,0.0,0.0,0.0,0.0,0.10101525445522107,0.0,0.0,0.0,0.0,0.11952286093343936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
용산구,0.09128709291752767,0.0975900072948533,0.06666666666666665,0.059234887775909226,0.0778498944161523,0.06454972243679027,0.07453559924999299,0.07161148740394328,0.0,0.0,0.0,0.06262242910851494,0.06900655593423542,0.06262242910851494,0.0,0.0,0.0,0.0816496580927726,0.09128709291752767,0.059234887775909226,0.07453559924999299,0.0,0.0,0.0,0.0
성동구,0.0,0.0,0.059234887775909226,0.05263157894736841,0.06917144638660747,0.057353933467640436,0.06622661785325219,0.06362847629757777,0.06362847629757777,0.0,0.06362847629757777,0.05564148840746572,0.06131393394849658,0.05564148840746572,0.0,0.06131393394849658,0.059234887775909226,0.0,0.0,0.05263157894736841,0.06622661785325219,0.06131393394849658,0.06362847629757777,0.06131393394849658,0.059234887775909226
광진구,0.0,0.0,0.0778498944161523,0.06917144638660747,0.09090909090909091,0.07537783614444091,0.08703882797784893,0.08362420100070908,0.0,0.0,0.0,0.0,0.08058229640253803,0.07312724241271307,0.0,0.0,0.0,0.0,0.10660035817780521,0.06917144638660747,0.08703882797784893,0.0,0.0,0.0,0.0
동대문구,0.08838834764831843,0.0944911182523068,0.06454972243679027,0.057353933467640436,0.07537783614444091,0.0625,0.07216878364870323,0.06933752452815364,0.0,0.0,0.0,0.06063390625908324,0.0668153104781061,0.06063390625908324,0.0,0.0,0.06454972243679027,0.07905694150420949,0.0,0.057353933467640436,0.07216878364870323,0.0,0.0,0.0,0.06454972243679027
중랑구,0.10206207261596575,0.1091089451179962,0.07453559924999299,0.06622661785325219,0.08703882797784893,0.07216878364870323,0.08333333333333336,0.08006407690254358,0.0,0.0,0.0,0.0,0.07715167498104597,0.0,0.0,0.0,0.0,0.0912870929175277,0.0,0.06622661785325219,0.08333333333333336,0.0,0.0,0.0,0.0
성북구,0.09805806756909201,0.0,0.07161148740394328,0.06362847629757777,0.08362420100070908,0.06933752452815364,0.08006407690254358,0.07692307692307693,0.0,0.0,0.0,0.0,0.07412493166611013,0.06726727939963124,0.0,0.0,0.0,0.08770580193070293,0.09805806756909201,0.06362847629757777,0.08006407690254358,0.0,0.0,0.0,0.0
강북구,0.0,0.0,0.0,0.06362847629757777,0.0,0.0,0.0,0.0,0.07692307692307693,0.08362420100070908,0.07692307692307693,0.06726727939963124,0.0,0.0,0.08362420100070908,0.07412493166611013,0.07161148740394328,0.0,0.0,0.06362847629757777,0.0,0.07412493166611013,0.07692307692307693,0.07412493166611013,0.07161148740394328
도봉구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08362420100070908,0.09090909090909091,0.08362420100070908,0.07312724241271307,0.0,0.0,0.09090909090909091,0.08058229640253803,0.0778498944161523,0.0,0.0,0.0,0.0,0.08058229640253803,0.08362420100070908,0.08058229640253803,0.0778498944161523
노원구,0.0,0.0,0.0,0.06362847629757777,0.0,0.0,0.0,0.0,0.07692307692307693,0.08362420100070908,0.07692307692307693,0.06726727939963124,0.0,0.0,0.08362420100070908,0.07412493166611013,0.07161148740394328,0.0,0.0,0.06362847629757777,0.0,0.07412493166611013,0.07692307692307693,0.07412493166611013,0.07161148740394328
은평구,0.0,0.0,0.06262242910851494,0.05564148840746572,0.0,0.06063390625908324,0.0,0.0,0.06726727939963124,0.07312724241271307,0.06726727939963124,0.058823529411764705,0.06482037235521644,0.058823529411764705,0.07312724241271307,0.06482037235521644,0.06262242910851494,0.0,0.0,0.05564148840746572,0.0,0.06482037235521644,0.06726727939963124,0.06482037235521644,0.06262242910851494
서대문구,0.0944911182523068,0.10101525445522107,0.06900655593423542,0.06131393394849658,0.08058229640253803,0.0668153104781061,0.07715167498104597,0.07412493166611013,0.0,0.0,0.0,0.06482037235521644,0.07142857142857144,0.06482037235521644,0.0,0.0,0.0,0.08451542547285167,0.0,0.06131393394849658,0.07715167498104597,0.0,0.0,0.0,0.0
마포구,0.0,0.0,0.06262242910851494,0.05564148840746572,0.07312724241271307,0.06063390625908324,0.0,0.06726727939963124,0.0,0.0,0.0,0.058823529411764705,0.06482037235521644,0.058823529411764705,0.0,0.06482037235521644,0.06262242910851494,0.0,0.08574929257125441,0.05564148840746572,0.0700140042014005,0.06482037235521644,0.06726727939963124,0.06482037235521644,0.06262242910851494
양천구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08362420100070908,0.09090909090909091,0.08362420100070908,0.07312724241271307,0.0,0.0,0.09090909090909091,0.08058229640253803,0.0778498944161523,0.0,0.0,0.0,0.0,0.08058229640253803,0.08362420100070908,0.08058229640253803,0.0778498944161523
강서구,0.0,0.0,0.0,0.06131393394849658,0.0,0.0,0.0,0.0,0.07412493166611013,0.08058229640253803,0.07412493166611013,0.06482037235521644,0.0,0.06482037235521644,0.08058229640253803,0.07142857142857144,0.06900655593423542,0.0,0.0,0.06131393394849658,0.0,0.07142857142857144,0.07412493166611013,0.07142857142857144,0.06900655593423542
